id,female,lb_wght,anti_k1,math,grade,occ,age,men,spring,anti,nb_wght
1033202,1,1,1,15,0,2,109,0,1,3,Low
1033202,1,1,1,37,1,3,133,0,1,.,Low
1033601,1,0,3,30,1,2,108,0,0,0,Norm
1033601,1,0,3,40,2,3,128,0,1,1,Norm
1034001,0,0,1,30,0,2,102,.,0,0,Norm
1034001,0,0,1,40,2,3,126,.,0,0,Norm
1034001,0,0,1,43,4,4,150,.,0,2,Norm
1034001,0,0,1,48,6,5,174,.,0,0,Norm
1036001,0,0,0,25,1,2,101,.,0,0,Norm
1036001,0,0,0,63,4,3,145,.,1,0,Norm
1036003,0,0,1,42,2,2,115,.,0,0,Norm
1036003,0,0,1,45,4,3,135,.,1,0,Norm
1037502,0,0,1,29,0,2,90,.,0,2,Norm
1037502,0,0,1,48,4,3,138,.,0,0,Norm
1040101,1,1,0,40,1,2,111,0,1,1,Low
1040101,1,1,0,62,3,3,134,0,1,1,Low
1042101,1,0,0,30,1,2,99,0,0,0,Norm
1042101,1,0,0,48,2,3,121,0,0,2,Norm
1042101,1,0,0,43,5,4,147,0,0,1,Norm
1042201,0,0,1,30,1,2,107,.,0,5,Norm
1042201,0,0,1,41,3,3,131,.,0,1,Norm
1044801,0,0,4,37,0,2,94,.,1,4,Norm
1044801,0,0,4,52,2,3,117,.,1,4,Norm
1047801,1,0,1,30,0,2,98,0,1,0,Norm
1047801,1,0,1,46,2,3,123,0,1,1,Norm
1047801,1,0,1,45,4,4,147,0,1,0,Norm
1050001,1,0,0,32,1,2,101,0,0,0,Norm
1050001,1,0,0,42,2,3,121,0,1,0,Norm
1050001,1,0,0,48,4,4,145,0,1,.,Norm
1050701,1,0,2,19,1,2,95,0,0,1,Norm
1050701,1,0,2,52,4,3,139,0,1,1,Norm
1050701,1,0,2,57,6,4,163,1,1,1,Norm
1053201,0,0,3,43,1,2,113,.,1,2,Norm
1053201,0,0,3,48,4,3,139,.,0,3,Norm
1053202,0,0,4,29,0,2,99,0,1,3,Norm
1053202,0,0,4,35,3,3,125,.,0,5,Norm
1053802,0,0,1,22,0,2,102,.,1,2,Norm
1053802,0,0,1,46,2,3,125,.,1,4,Norm
1053804,1,0,1,26,1,2,100,.,0,.,Norm
1053804,1,0,1,35,2,3,119,.,1,.,Norm
1053804,1,0,1,42,4,4,143,1,1,3,Norm
1056501,1,0,1,35,2,2,116,0,0,3,Norm
1056501,1,0,1,47,4,3,141,0,0,1,Norm
1081101,0,0,1,37,2,2,121,.,0,3,Norm
1081101,0,0,1,44,4,3,144,.,0,3,Norm
1081103,0,0,2,32,1,2,107,.,0,2,Norm
1081103,0,0,2,50,4,3,152,.,1,2,Norm
1176403,1,0,0,38,1,2,103,0,1,0,Norm
1176403,1,0,0,40,4,3,130,0,0,0,Norm
1176502,0,0,0,24,0,2,98,.,1,.,Norm
1176502,0,0,0,46,3,3,125,.,0,0,Norm
1179201,0,0,3,44,1,2,97,.,0,8,Norm
1179201,0,0,3,54,3,3,121,.,0,5,Norm
1179201,0,0,3,53,5,4,145,.,0,5,Norm
1179202,0,0,3,33,0,2,90,.,0,4,Norm
1179202,0,0,3,50,2,3,114,.,0,2,Norm
1179202,0,0,3,47,4,4,139,.,0,2,Norm
1179202,0,0,3,63,5,5,158,.,1,3,Norm
1180202,1,0,3,35,0,2,92,.,1,2,Norm
1180202,1,0,3,53,4,3,142,1,1,3,Norm
1180202,1,0,3,48,6,4,165,1,1,1,Norm
1181201,1,0,7,25,0,2,103,0,1,5,Norm
1181201,1,0,7,26,3,3,128,0,1,4,Norm
1181902,0,0,4,35,1,2,105,.,1,7,Norm
1181902,0,0,4,45,4,3,130,.,1,6,Norm
1181904,1,0,0,28,1,2,98,0,1,2,Norm
1181904,1,0,0,42,4,3,146,0,1,1,Norm
1181904,1,0,0,52,6,4,169,1,1,0,Norm
1182604,1,0,2,38,1,2,98,0,0,2,Norm
1182604,1,0,2,47,4,3,143,1,1,0,Norm
1185003,0,0,0,14,0,2,96,0,0,2,Norm
1185003,0,0,0,40,3,3,142,.,1,3,Norm
1185003,0,0,0,44,5,4,165,.,1,3,Norm
1187001,0,0,4,49,1,2,109,.,1,2,Norm
1187001,0,0,4,50,3,3,134,.,1,3,Norm
1187001,0,0,4,55,5,4,159,.,1,4,Norm
1187303,0,0,3,51,2,2,118,.,1,2,Norm
1187303,0,0,3,63,4,3,141,.,1,1,Norm
1189901,1,1,3,51,2,2,110,0,1,2,Low
1189901,1,1,3,62,3,3,133,0,1,2,Low
1189901,1,1,3,67,5,4,157,1,1,3,Low
1190501,1,0,1,38,2,2,118,0,0,1,Norm
1190501,1,0,1,51,4,3,141,0,0,4,Norm
1190501,1,0,1,50,5,4,162,1,1,3,Norm
1191001,1,0,0,45,2,2,119,0,1,0,Norm
1191001,1,0,0,59,4,3,142,0,1,1,Norm
1191901,0,0,0,44,1,2,107,.,1,1,Norm
1191901,0,0,0,58,3,3,131,.,1,1,Norm
1194901,1,0,0,23,0,2,96,0,1,1,Norm
1194901,1,0,0,42,2,3,120,0,1,0,Norm
1194901,1,0,0,61,4,4,144,0,1,0,Norm
1194901,1,0,0,64,6,5,167,1,1,0,Norm
1197902,0,0,4,21,0,2,86,.,0,4,Norm
1197902,0,0,4,44,4,3,132,.,0,4,Norm
1197902,0,0,4,43,5,4,153,.,1,.,Norm
1198101,0,0,2,36,1,2,98,.,0,2,Norm
1198101,0,0,2,40,2,3,121,.,0,0,Norm
1198901,0,0,1,52,0,2,94,.,0,2,Norm
1198901,0,0,1,67,1,3,114,.,1,2,Norm
1198901,0,0,1,63,3,4,136,.,1,2,Norm
1201701,0,0,3,44,2,2,113,.,0,2,Norm
1201701,0,0,3,43,3,3,133,.,1,3,Norm
1201702,0,0,2,34,0,2,95,.,0,1,Norm
1201702,0,0,2,44,1,3,115,.,1,0,Norm
1201702,0,0,2,48,6,4,163,.,1,0,Norm
1203201,1,1,3,44,1,2,114,0,1,2,Low
1203201,1,1,3,42,3,3,137,0,1,3,Low
1203201,1,1,3,49,6,4,166,1,0,2,Low
1205201,0,0,1,28,2,2,112,.,0,1,Norm
1205201,0,0,1,53,4,3,138,.,0,1,Norm
1207601,1,0,4,49,1,2,115,0,1,4,Norm
1207601,1,0,4,56,3,3,138,0,1,3,Norm
1209201,1,0,1,44,2,2,113,0,1,0,Norm
1209201,1,0,1,45,3,3,136,0,1,0,Norm
1211502,1,0,0,40,0,2,94,0,0,0,Norm
1211502,1,0,0,60,1,3,115,0,1,0,Norm
1211502,1,0,0,58,3,4,139,0,1,1,Norm
1211503,0,0,1,49,1,3,110,.,1,1,Norm
1212303,0,0,1,37,1,2,110,.,0,2,Norm
1212303,0,0,1,44,3,3,133,.,0,2,Norm
1212303,0,0,1,56,4,4,158,.,0,0,Norm
1213501,1,1,3,15,0,2,86,.,0,2,Low
1213501,1,1,3,64,4,3,155,.,1,1,Low
1217202,0,0,1,46,2,2,117,.,0,.,Norm
1217202,0,0,1,46,4,3,141,.,0,2,Norm
1217202,0,0,1,46,6,4,162,.,1,0,Norm
1217204,1,0,1,26,1,2,109,0,0,0,Norm
1217204,1,0,1,43,2,3,129,0,1,0,Norm
1217702,0,0,2,32,1,2,101,.,1,0,Norm
1217704,0,0,0,50,4,3,149,.,1,0,Norm
1219103,1,1,1,32,1,2,111,0,1,5,Low
1219103,1,1,1,35,3,3,136,0,1,0,Low
1219103,1,1,1,51,6,4,163,1,0,6,Low
1219105,0,0,4,25,3,3,133,.,0,5,Norm
1219105,0,0,4,42,4,4,154,.,1,5,Norm
1219106,0,1,0,21,2,2,119,.,0,1,Low
1219106,0,1,0,37,3,3,140,.,1,1,Low
1219108,0,0,2,50,2,3,132,.,1,0,Norm
1219108,0,0,2,64,4,4,154,.,1,2,Norm
1221003,0,0,0,37,0,2,101,.,1,0,Norm
1221003,0,0,0,52,4,3,149,.,1,0,Norm
1221702,0,0,2,44,3,3,139,.,1,0,Norm
1224001,1,0,1,50,1,2,111,0,1,0,Norm
1224001,1,0,1,46,4,3,134,0,1,1,Norm
1225402,1,0,0,33,0,2,108,0,1,0,Norm
1225402,1,0,0,43,2,3,131,0,1,0,Norm
1228103,1,0,0,40,1,3,111,0,1,0,Norm
1230302,0,0,1,26,0,2,92,.,0,0,Norm
1230302,0,0,1,26,2,3,116,.,0,0,Norm
1230302,0,0,1,42,4,4,166,.,0,0,Norm
1256601,0,0,0,29,2,2,113,.,0,2,Norm
1256601,0,0,0,44,4,3,137,.,0,1,Norm
1256601,0,0,0,47,5,4,159,.,0,1,Norm
